species,property,aac_spearman,dc_c0_spearman,c1_spearman,dc_minus_aac,dc_minus_c1
s_aureus,helix_propensity,0.9995327840348476,0.9436681542803635,0.7826978593930332,-0.05586462975448403,0.1609702948873304
s_aureus,helix_propensity,0.9995327840348476,0.9436681542803635,0.7561359667887584,-0.05586462975448403,0.18753218749160516
s_aureus,helix_propensity,0.9995327840348476,0.9436681542803635,0.7611842467379755,-0.05586462975448403,0.18248390754238808
s_aureus,helix_propensity,0.9995327840348476,0.9571857108651692,0.7441534641032104,-0.04234707316967834,0.21303224676195887
s_aureus,helix_propensity,0.9995327840348476,0.9571857108651692,0.7511234860866689,-0.04234707316967834,0.20606222477850034
s_aureus,helix_propensity,0.9995327840348476,0.9571857108651692,0.7631303707087019,-0.04234707316967834,0.1940553401564673
s_aureus,helix_propensity,0.9995327840348476,0.9571857108651692,0.7522007925725903,-0.04234707316967834,0.20498491829257892
s_aureus,helix_propensity,0.9995327840348476,0.9571857108651692,0.809810830650208,-0.04234707316967834,0.14737488021496126
s_aureus,helix_propensity,0.9995327840348476,0.9571857108651692,0.728216914644888,-0.04234707316967834,0.2289687962202812
s_aureus,helix_propensity,0.9995327840348476,0.9571857108651692,0.792773694645455,-0.04234707316967834,0.16441201621971424
s_aureus,helix_propensity,0.9995327840348476,0.9571857108651692,0.7826978593930332,-0.04234707316967834,0.17448785147213608
s_aureus,helix_propensity,0.9995327840348476,0.9571857108651692,0.7561359667887584,-0.04234707316967834,0.20104974407641085
s_aureus,helix_propensity,0.9995327840348476,0.9571857108651692,0.7611842467379755,-0.04234707316967834,0.19600146412719377
s_aureus,helix_propensity,0.9995327840348476,0.9368106408672816,0.7441534641032104,-0.06272214316756597,0.19265717676407124
s_aureus,helix_propensity,0.9995327840348476,0.9368106408672816,0.7511234860866689,-0.06272214316756597,0.1856871547806127
s_aureus,helix_propensity,0.9995327840348476,0.9368106408672816,0.7631303707087019,-0.06272214316756597,0.17368027015857967
s_aureus,helix_propensity,0.9995327840348476,0.9368106408672816,0.7522007925725903,-0.06272214316756597,0.1846098482946913
s_aureus,helix_propensity,0.9995327840348476,0.9368106408672816,0.809810830650208,-0.06272214316756597,0.12699981021707363
s_aureus,helix_propensity,0.9995327840348476,0.9368106408672816,0.728216914644888,-0.06272214316756597,0.20859372622239358
s_aureus,helix_propensity,0.9995327840348476,0.9368106408672816,0.792773694645455,-0.06272214316756597,0.1440369462218266
s_aureus,helix_propensity,0.9995327840348476,0.9368106408672816,0.7826978593930332,-0.06272214316756597,0.15411278147424845
s_aureus,helix_propensity,0.9995327840348476,0.9368106408672816,0.7561359667887584,-0.06272214316756597,0.18067467407852322
s_aureus,helix_propensity,0.9995327840348476,0.9368106408672816,0.7611842467379755,-0.06272214316756597,0.17562639412930614
s_aureus,helix_propensity,0.9995327840348476,0.9313375056748135,0.7441534641032104,-0.06819527836003403,0.18718404157160318
s_aureus,helix_propensity,0.9995327840348476,0.9313375056748135,0.7511234860866689,-0.06819527836003403,0.18021401958814465
s_aureus,helix_propensity,0.9995327840348476,0.9313375056748135,0.7631303707087019,-0.06819527836003403,0.16820713496611162
s_aureus,helix_propensity,0.9995327840348476,0.9313375056748135,0.7522007925725903,-0.06819527836003403,0.17913671310222323
s_aureus,helix_propensity,0.9995327840348476,0.9313375056748135,0.809810830650208,-0.06819527836003403,0.12152667502460557
s_aureus,helix_propensity,0.9995327840348476,0.9313375056748135,0.728216914644888,-0.06819527836003403,0.20312059102992552
s_aureus,helix_propensity,0.9995327840348476,0.9313375056748135,0.792773694645455,-0.06819527836003403,0.13856381102935855
s_aureus,helix_propensity,0.9995327840348476,0.9313375056748135,0.7826978593930332,-0.06819527836003403,0.1486396462817804
s_aureus,helix_propensity,0.9995327840348476,0.9313375056748135,0.7561359667887584,-0.06819527836003403,0.17520153888605516
s_aureus,helix_propensity,0.9995327840348476,0.9313375056748135,0.7611842467379755,-0.06819527836003403,0.17015325893683808
s_aureus,helix_propensity,0.9995327840348476,0.9514705146205784,0.7441534641032104,-0.048062269414269165,0.20731705051736804
s_aureus,helix_propensity,0.9995327840348476,0.9514705146205784,0.7511234860866689,-0.048062269414269165,0.2003470285339095
s_aureus,helix_propensity,0.9995327840348476,0.9514705146205784,0.7631303707087019,-0.048062269414269165,0.18834014391187648
s_aureus,helix_propensity,0.9995327840348476,0.9514705146205784,0.7522007925725903,-0.048062269414269165,0.1992697220479881
s_aureus,helix_propensity,0.9995327840348476,0.9514705146205784,0.809810830650208,-0.048062269414269165,0.14165968397037043
s_aureus,helix_propensity,0.9995327840348476,0.9514705146205784,0.728216914644888,-0.048062269414269165,0.2232535999756904
s_aureus,helix_propensity,0.9995327840348476,0.9514705146205784,0.792773694645455,-0.048062269414269165,0.15869681997512342
s_aureus,helix_propensity,0.9995327840348476,0.9514705146205784,0.7826978593930332,-0.048062269414269165,0.16877265522754525
s_aureus,helix_propensity,0.9995327840348476,0.9514705146205784,0.7561359667887584,-0.048062269414269165,0.19533454783182003
s_aureus,helix_propensity,0.9995327840348476,0.9514705146205784,0.7611842467379755,-0.048062269414269165,0.19028626788260294
s_aureus,hydrophilic_fraction,0.999331096591354,0.9359992160097296,0.831179485239456,-0.06333188058162442,0.10481973077027362
s_aureus,hydrophilic_fraction,0.999331096591354,0.9359992160097296,0.817047911101493,-0.06333188058162442,0.11895130490823658
s_aureus,hydrophilic_fraction,0.999331096591354,0.9359992160097296,0.8365894984928983,-0.06333188058162442,0.09940971751683125
s_aureus,hydrophilic_fraction,0.999331096591354,0.9359992160097296,0.8080701006240393,-0.06333188058162442,0.1279291153856903
s_aureus,hydrophilic_fraction,0.999331096591354,0.9359992160097296,0.7771630887314191,-0.06333188058162442,0.15883612727831042
s_aureus,hydrophilic_fraction,0.999331096591354,0.9359992160097296,0.7992074711495584,-0.06333188058162442,0.1367917448601712
s_aureus,hydrophilic_fraction,0.999331096591354,0.9359992160097296,0.78369876648969,-0.06333188058162442,0.15230044952003963
s_aureus,hydrophilic_fraction,0.999331096591354,0.9359992160097296,0.8638107651881857,-0.06333188058162442,0.0721884508215439
s_aureus,hydrophilic_fraction,0.999331096591354,0.9359992160097296,0.8350116688251366,-0.06333188058162442,0.10098754718459302
s_aureus,hydrophilic_fraction,0.999331096591354,0.9359992160097296,0.8581929946696089,-0.06333188058162442,0.07780622134012072
s_aureus,hydrophilic_fraction,0.999331096591354,0.9535469433272766,0.831179485239456,-0.045784153264077365,0.12236745808782068
s_aureus,hydrophilic_fraction,0.999331096591354,0.9535469433272766,0.817047911101493,-0.045784153264077365,0.13649903222578363
s_aureus,hydrophilic_fraction,0.999331096591354,0.9535469433272766,0.8365894984928983,-0.045784153264077365,0.11695744483437831
s_aureus,hydrophilic_fraction,0.999331096591354,0.9535469433272766,0.8080701006240393,-0.045784153264077365,0.14547684270323735
s_aureus,hydrophilic_fraction,0.999331096591354,0.9535469433272766,0.7771630887314191,-0.045784153264077365,0.17638385459585748
s_aureus,hydrophilic_fraction,0.999331096591354,0.9535469433272766,0.7992074711495584,-0.045784153264077365,0.15433947217771826
s_aureus,hydrophilic_fraction,0.999331096591354,0.9535469433272766,0.78369876648969,-0.045784153264077365,0.16984817683758668
s_aureus,hydrophilic_fraction,0.999331096591354,0.9535469433272766,0.8638107651881857,-0.045784153264077365,0.08973617813909096
s_aureus,hydrophilic_fraction,0.999331096591354,0.9535469433272766,0.8350116688251366,-0.045784153264077365,0.11853527450214008
s_aureus,hydrophilic_fraction,0.999331096591354,0.9535469433272766,0.8581929946696089,-0.045784153264077365,0.09535394865766778
s_aureus,hydrophilic_fraction,0.999331096591354,0.9438240440123908,0.831179485239456,-0.055507052578963156,0.11264455877293489
s_aureus,hydrophilic_fraction,0.999331096591354,0.9438240440123908,0.817047911101493,-0.055507052578963156,0.12677613291089784
s_aureus,hydrophilic_fraction,0.999331096591354,0.9438240440123908,0.8365894984928983,-0.055507052578963156,0.10723454551949252
s_aureus,hydrophilic_fraction,0.999331096591354,0.9438240440123908,0.8080701006240393,-0.055507052578963156,0.13575394338835156
s_aureus,hydrophilic_fraction,0.999331096591354,0.9438240440123908,0.7771630887314191,-0.055507052578963156,0.1666609552809717
s_aureus,hydrophilic_fraction,0.999331096591354,0.9438240440123908,0.7992074711495584,-0.055507052578963156,0.14461657286283247
s_aureus,hydrophilic_fraction,0.999331096591354,0.9438240440123908,0.78369876648969,-0.055507052578963156,0.1601252775227009
s_aureus,hydrophilic_fraction,0.999331096591354,0.9438240440123908,0.8638107651881857,-0.055507052578963156,0.08001327882420517
s_aureus,hydrophilic_fraction,0.999331096591354,0.9438240440123908,0.8350116688251366,-0.055507052578963156,0.10881237518725428
s_aureus,hydrophilic_fraction,0.999331096591354,0.9438240440123908,0.8581929946696089,-0.055507052578963156,0.08563104934278198
s_aureus,hydrophilic_fraction,0.999331096591354,0.946874277087864,0.831179485239456,-0.052456819503490015,0.11569479184840803
s_aureus,hydrophilic_fraction,0.999331096591354,0.946874277087864,0.817047911101493,-0.052456819503490015,0.12982636598637098
s_aureus,hydrophilic_fraction,0.999331096591354,0.946874277087864,0.8365894984928983,-0.052456819503490015,0.11028477859496566
s_aureus,hydrophilic_fraction,0.999331096591354,0.946874277087864,0.8080701006240393,-0.052456819503490015,0.1388041764638247
s_aureus,hydrophilic_fraction,0.999331096591354,0.946874277087864,0.7771630887314191,-0.052456819503490015,0.16971118835644483
s_aureus,hydrophilic_fraction,0.999331096591354,0.946874277087864,0.7992074711495584,-0.052456819503490015,0.1476668059383056
s_aureus,hydrophilic_fraction,0.999331096591354,0.946874277087864,0.78369876648969,-0.052456819503490015,0.16317551059817403
s_aureus,hydrophilic_fraction,0.999331096591354,0.946874277087864,0.8638107651881857,-0.052456819503490015,0.08306351189967831
s_aureus,hydrophilic_fraction,0.999331096591354,0.946874277087864,0.8350116688251366,-0.052456819503490015,0.11186260826272743
s_aureus,hydrophilic_fraction,0.999331096591354,0.946874277087864,0.8581929946696089,-0.052456819503490015,0.08868128241825513
s_aureus,hydrophilic_fraction,0.999331096591354,0.9393777337027966,0.831179485239456,-0.05995336288855735,0.1081982484633407
s_aureus,hydrophilic_fraction,0.999331096591354,0.9393777337027966,0.817047911101493,-0.05995336288855735,0.12232982260130365
s_aureus,hydrophilic_fraction,0.999331096591354,0.9393777337027966,0.8365894984928983,-0.05995336288855735,0.10278823520989833
s_aureus,hydrophilic_fraction,0.999331096591354,0.9393777337027966,0.8080701006240393,-0.05995336288855735,0.13130763307875737
s_aureus,hydrophilic_fraction,0.999331096591354,0.9393777337027966,0.7771630887314191,-0.05995336288855735,0.1622146449713775
s_aureus,hydrophilic_fraction,0.999331096591354,0.9393777337027966,0.7992074711495584,-0.05995336288855735,0.14017026255323828
s_aureus,hydrophilic_fraction,0.999331096591354,0.9393777337027966,0.78369876648969,-0.05995336288855735,0.1556789672131067
s_aureus,hydrophilic_fraction,0.999331096591354,0.9393777337027966,0.8638107651881857,-0.05995336288855735,0.07556696851461098
s_aureus,hydrophilic_fraction,0.999331096591354,0.9393777337027966,0.8350116688251366,-0.05995336288855735,0.10436606487766009
s_aureus,hydrophilic_fraction,0.999331096591354,0.9393777337027966,0.8581929946696089,-0.05995336288855735,0.08118473903318779
s_aureus,hydrophilic_fraction,0.999331096591354,0.9455720658054736,0.831179485239456,-0.0537590307858804,0.11439258056601764
s_aureus,hydrophilic_fraction,0.999331096591354,0.9455720658054736,0.817047911101493,-0.0537590307858804,0.1285241547039806
s_aureus,hydrophilic_fraction,0.999331096591354,0.9455720658054736,0.8365894984928983,-0.0537590307858804,0.10898256731257527
s_aureus,hydrophilic_fraction,0.999331096591354,0.9455720658054736,0.8080701006240393,-0.0537590307858804,0.13750196518143432
s_aureus,hydrophilic_fraction,0.999331096591354,0.9455720658054736,0.7771630887314191,-0.0537590307858804,0.16840897707405444
s_aureus,hydrophilic_fraction,0.999331096591354,0.9455720658054736,0.7992074711495584,-0.0537590307858804,0.14636459465591523
s_aureus,hydrophilic_fraction,0.999331096591354,0.9455720658054736,0.78369876648969,-0.0537590307858804,0.16187329931578365
s_aureus,hydrophilic_fraction,0.999331096591354,0.9455720658054736,0.8638107651881857,-0.0537590307858804,0.08176130061728792
s_aureus,hydrophilic_fraction,0.999331096591354,0.9455720658054736,0.8350116688251366,-0.0537590307858804,0.11056039698033704
s_aureus,hydrophilic_fraction,0.999331096591354,0.9455720658054736,0.8581929946696089,-0.0537590307858804,0.08737907113586474
s_aureus,hydrophilic_fraction,0.999331096591354,0.9602665073692026,0.831179485239456,-0.03906458922215139,0.12908702212974665
s_aureus,hydrophilic_fraction,0.999331096591354,0.9602665073692026,0.817047911101493,-0.03906458922215139,0.1432185962677096
s_aureus,hydrophilic_fraction,0.999331096591354,0.9602665073692026,0.8365894984928983,-0.03906458922215139,0.12367700887630428
s_aureus,hydrophilic_fraction,0.999331096591354,0.9602665073692026,0.8080701006240393,-0.03906458922215139,0.15219640674516333
s_aureus,hydrophilic_fraction,0.999331096591354,0.9602665073692026,0.7771630887314191,-0.03906458922215139,0.18310341863778345
s_aureus,hydrophilic_fraction,0.999331096591354,0.9602665073692026,0.7992074711495584,-0.03906458922215139,0.16105903621964424
s_aureus,hydrophilic_fraction,0.999331096591354,0.9602665073692026,0.78369876648969,-0.03906458922215139,0.17656774087951266
s_aureus,hydrophilic_fraction,0.999331096591354,0.9602665073692026,0.8638107651881857,-0.03906458922215139,0.09645574218101693
s_aureus,hydrophilic_fraction,0.999331096591354,0.9602665073692026,0.8350116688251366,-0.03906458922215139,0.12525483854406605
s_aureus,hydrophilic_fraction,0.999331096591354,0.9602665073692026,0.8581929946696089,-0.03906458922215139,0.10207351269959375
s_aureus,hydrophilic_fraction,0.999331096591354,0.9565393514122508,0.831179485239456,-0.042791745179103224,0.12535986617279482
s_aureus,hydrophilic_fraction,0.999331096591354,0.9565393514122508,0.817047911101493,-0.042791745179103224,0.13949144031075777
s_aureus,hydrophilic_fraction,0.999331096591354,0.9565393514122508,0.8365894984928983,-0.042791745179103224,0.11994985291935245
s_aureus,hydrophilic_fraction,0.999331096591354,0.9565393514122508,0.8080701006240393,-0.042791745179103224,0.1484692507882115
s_aureus,hydrophilic_fraction,0.999331096591354,0.9565393514122508,0.7771630887314191,-0.042791745179103224,0.17937626268083162
s_aureus,hydrophilic_fraction,0.999331096591354,0.9565393514122508,0.7992074711495584,-0.042791745179103224,0.1573318802626924
s_aureus,hydrophilic_fraction,0.999331096591354,0.9565393514122508,0.78369876648969,-0.042791745179103224,0.17284058492256082
s_aureus,hydrophilic_fraction,0.999331096591354,0.9565393514122508,0.8638107651881857,-0.042791745179103224,0.0927285862240651
s_aureus,hydrophilic_fraction,0.999331096591354,0.9565393514122508,0.8350116688251366,-0.042791745179103224,0.12152768258711422
s_aureus,hydrophilic_fraction,0.999331096591354,0.9565393514122508,0.8581929946696089,-0.042791745179103224,0.09834635674264192
s_aureus,hydrophilic_fraction,0.999331096591354,0.9262355390555584,0.831179485239456,-0.07309555753579555,0.09505605381610249
s_aureus,hydrophilic_fraction,0.999331096591354,0.9262355390555584,0.817047911101493,-0.07309555753579555,0.10918762795406545
s_aureus,hydrophilic_fraction,0.999331096591354,0.9262355390555584,0.8365894984928983,-0.07309555753579555,0.08964604056266012
